seed,update_index,case_hash,G_before,G_after,before_bucket,after_bucket,transition_kind,vote_before,vote_after
77,9,024dc4509549a4c6af93432fa503efffb14204e0936eea504604f4482ea6a47b,1,1,G=1,G=1,other,0,0
77,9,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,5,5,G>=3,G>=3,other,1,1
77,9,0c91d68a9f1f9d551d3f0d95b69becfec9727d30cd36c2f344f96b5735f01336,2,3,G=2,G>=3,deepened_to_coalition,0,1
77,9,0e50c25afc8f7c5b8cfc77284464df0440b2d65542881bbae652c8975cfb5894,1,1,G=1,G=1,other,0,0
77,9,0f0b0315639b5e146bf33284ae4310d669f69fb9a6007e83113cf1d2bd94fe94,3,4,G>=3,G>=3,other,1,1
77,9,138a463ad6ab47bc1df5b7480ddc584f53ad4bca5a464627f327eb5b8e326a6d,5,5,G>=3,G>=3,other,1,1
77,9,13bc39c926081f04b8e256af08f7faaabead9f5bee36b7b3c007442fdfeec024,4,5,G>=3,G>=3,other,1,1
77,9,18295a22847ff6b690848ca5028a5d19af59c1b4cf2b09fb08dca5c9818a9211,2,3,G=2,G>=3,deepened_to_coalition,0,1
77,9,1c0f1040a2b851016580032d22b4118bb0e69a649cc18f4dbf4f78b4b171e41b,3,2,G>=3,G=2,lost_deep_coverage,1,0
77,9,22c0ba5ad8e9739b31ae0b64bee01a9e573492e4734295087f650669b8d5cd0a,0,0,G=0,G=0,other,0,0
77,9,25bc24fa4de5569184adfcc1d623ce91ed889f31e2b8d70a09e8d631e423530e,2,3,G=2,G>=3,deepened_to_coalition,0,1
77,9,2646f155b13f2cc0d935559b56631ff0ff42721531664f060419270e42c18aa6,0,0,G=0,G=0,other,0,0
77,9,317020e0964df390d195ef2ae49e9478b098ee63a2a0ee4d75b02af345f42ea2,5,5,G>=3,G>=3,other,1,1
77,9,336c5214ed9dc2195afc62857d20c59c336688efb3a31e70ec50655e4f418797,2,2,G=2,G=2,other,0,0
77,9,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,5,5,G>=3,G>=3,other,1,1
77,9,3deabf9b9c323a771c0b318f2774163d59baf008d1c2d77b73c5c37f429163a3,1,1,G=1,G=1,other,0,0
77,9,4733520e8a6955819b0b16d2c4075184e95d50bd8b9dab0d50e4a3c22a2bfb16,2,3,G=2,G>=3,deepened_to_coalition,0,1
77,9,4ad63306fa21c7bffc987dcb73710c460d4522ea5587d44394f6e28484d0b1e2,2,3,G=2,G>=3,deepened_to_coalition,0,1
77,9,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,2,2,G=2,G=2,other,0,0
77,9,6837bb7a46bd6e7f040d59684cbc05fc04a38f2796fd391a170a763eda01346a,5,5,G>=3,G>=3,other,1,1
77,9,6a8c507c3b102c94db7b1b3a35cf7af00bc3120d0b94b7ec946c9e24e76f7d17,5,5,G>=3,G>=3,other,1,1
77,9,6b1afb0b7f0bb50c261322321bfa33b4130cbbcbca330a24909a7f5e98c828dd,5,5,G>=3,G>=3,other,1,1
77,9,71e3f3e5a562b598e6f3034c6fc877115657e9d03a9db4937468011cf20c3637,5,5,G>=3,G>=3,other,1,1
77,9,728ef4cdf3bb0ca50aff48ebe1dc628f62f8312d4b7208cdb590e564bba48dc5,5,5,G>=3,G>=3,other,1,1
77,9,7dab8ad9c205723dbebad7a102e8c470a0442eae2732c0cfb647d8f57a0a49e5,2,3,G=2,G>=3,deepened_to_coalition,0,1
77,9,7f40ae01b1f7a7ebbaadde2725cfcc29664d1bf96aa113244d78e7ae925ceb33,4,5,G>=3,G>=3,other,1,1
77,9,87a94dce012ec1ba6bcb62819ba69dd4e56b8b8b7cfcdebc9737206e4fdc020b,2,3,G=2,G>=3,deepened_to_coalition,0,1
77,9,8d4a01b074fe9a59a269b731d5a15e76b925bf625af26f593ba84d9ca4e0a9e8,5,5,G>=3,G>=3,other,1,1
77,9,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,3,4,G>=3,G>=3,other,1,1
77,9,979681b1a557ac0030a3e215ffb3b6e937f53a44b74fadb491738c0353e87411,0,0,G=0,G=0,other,0,0
77,9,af7c2733e48510c2516b7c40decda6634b9c94739f117433d9a4487d597573fa,3,3,G>=3,G>=3,other,1,1
77,9,b310d29d6d76004fb7749d2d0c2d9a07ca45bcbce1e66cdedee15497008cd3f2,3,3,G>=3,G>=3,other,1,1
77,9,b331705d6cd6bf849dd5dc0d48af7450dddd0ba80fc9b5ff63dbe39112b1d46f,5,5,G>=3,G>=3,other,1,1
77,9,b361e6bef071289a5492732ea2fc847f657e4d0f228bd9dc4e27752a574a5d91,5,5,G>=3,G>=3,other,1,1
77,9,b7dcece0a28530f697a00f10e9f181273d1dc57155e0dbfa3f3b79744c4121ff,5,5,G>=3,G>=3,other,1,1
77,9,b7e82cb2f4134d67be7021016fc8ad323f8282064352db91f01375ccb4cc2fa0,4,4,G>=3,G>=3,other,1,1
77,9,bdaa4594970f655c2d0dbd1691b7c4330924bcb36afd4189bf473387ad10ae24,0,1,G=0,G=1,newly_covered,0,0
77,9,c208800b8ed515fe54bab2e4847d3d275a39072bb605d6e4b34803228b4df193,2,3,G=2,G>=3,deepened_to_coalition,0,1
77,9,cdaea76bd3636de0666dc0c6b49f62482fefa9d315cbe73b21eeb6902e72d07b,0,0,G=0,G=0,other,0,0
77,9,d4225803d8221f8df957272a9ed21e9d6908f7ff56da3958d1dbee01ba45b1f4,2,2,G=2,G=2,other,0,0
77,9,d5d495028e00bd429b35b8aeed9ff4527348680e0153ffe0ade28ec4729cc985,2,3,G=2,G>=3,deepened_to_coalition,0,1
77,9,dd20b1c732b9982c1d884e38117fb43fbc46e7af305990d2990028daabad2e95,2,2,G=2,G=2,other,0,0
77,9,ee5610000bebaf040e7bfca27356ef30f1b9884d13f211f3b3e675420941b23f,4,4,G>=3,G>=3,other,1,1
77,9,f10ba5709246366a6bb51c54cd85f5635d92886a052eb77ca903a5e4998dc666,4,4,G>=3,G>=3,other,1,1
77,9,f478b554d5bf2b7f9fce8b7411643910a3444612eb0717f669f05b836b0ab4c5,4,5,G>=3,G>=3,other,1,1
77,9,f90ee1dd23611516c359124b243365b2d65326a3fa72643b1549e646b8a088e3,1,1,G=1,G=1,other,0,0
77,9,fa90db782fb5056039ceda1ed1ffef86fa73db1fd089d88feb50d059f103bba8,2,2,G=2,G=2,other,0,0
77,9,ffb8315c493fd31ed5d3958a4d9701ce0966d8eda0fee57d4f267d78c2bdc3d6,3,4,G>=3,G>=3,other,1,1
