setting,update,agent,actionable,actual_selected,actual_branch_outcome,actual_committed,persistent_attempt,persistent_feasible,persistent_normal_failure,persistent_consecutive_failure,last_feasible_update,B_i,state_failure,rho_state,normalized_wait,R0_score,R0_rank,R1_score,R1_rank,R2_score,R2_rank,R3_score,R3_rank,beta_realizability,consecutive_discount,floored_realizability
S3,21,1,True,False,NOT_SELECTED,False,12,1,11,10,2,0.23333333333333334,4,0.2,0.0,0.04666666666666667,3,0.006666666666666666,4,0.004242424242424243,4,0.016666666666666666,4,0.14285714285714285,0.09090909090909091,0.35714285714285715
S3,21,2,True,True,NORMAL_FAILURE,False,12,4,8,4,12,0.3,4,0.2,1.0,0.11,1,0.07142857142857142,1,0.062,1,0.08107142857142857,1,0.35714285714285715,0.2,0.5178571428571428
S3,21,3,True,False,NOT_SELECTED,False,9,3,6,5,8,0.19999999999999998,4,0.2,0.0,0.04,4,0.014545454545454545,3,0.006666666666666666,3,0.02090909090909091,3,0.36363636363636365,0.16666666666666666,0.5227272727272727
S3,21,4,True,True,NORMAL_FAILURE,False,8,0,8,8,,0.23333333333333334,4,0.2,1.0,0.09666666666666668,2,0.05466666666666667,2,0.055185185185185184,2,0.06516666666666668,2,0.1,0.1111111111111111,0.325
S3,22,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75
S3,22,1,True,True,NORMAL_FAILURE,False,12,1,11,10,2,0.23333333333333334,4,0.2,1.0,0.09666666666666668,1,0.05666666666666667,2,0.054242424242424245,2,0.06666666666666667,2,0.14285714285714285,0.09090909090909091,0.35714285714285715
S3,22,2,True,False,NOT_SELECTED,False,13,4,9,5,12,0.3,5,0.16666666666666666,0.0,0.049999999999999996,3,0.016666666666666663,3,0.008333333333333331,3,0.024999999999999998,3,0.3333333333333333,0.16666666666666666,0.5
S3,22,3,True,True,NORMAL_FAILURE,False,9,3,6,5,8,0.19999999999999998,4,0.2,1.0,0.09,2,0.06454545454545454,1,0.05666666666666667,1,0.07090909090909091,1,0.36363636363636365,0.16666666666666666,0.5227272727272727
S3,22,4,True,False,NOT_SELECTED,False,9,0,9,9,,0.23333333333333334,5,0.16666666666666666,0.0,0.03888888888888889,4,0.0035353535353535356,4,0.003888888888888889,4,0.012373737373737374,4,0.09090909090909091,0.1,0.3181818181818182
S3,23,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75
S3,23,1,True,False,NOT_SELECTED,False,13,1,12,11,2,0.23333333333333334,5,0.16666666666666666,0.0,0.03888888888888889,3,0.005185185185185185,4,0.0032407407407407406,4,0.01361111111111111,4,0.13333333333333333,0.08333333333333333,0.35
S3,23,2,True,True,NORMAL_FAILURE,False,13,4,9,5,12,0.3,5,0.16666666666666666,1.0,0.1,1,0.06666666666666667,1,0.058333333333333334,1,0.075,1,0.3333333333333333,0.16666666666666666,0.5
S3,23,3,True,False,NOT_SELECTED,False,10,3,7,6,8,0.19999999999999998,5,0.16666666666666666,0.0,0.033333333333333326,4,0.011111111111111108,3,0.004761904761904761,3,0.016666666666666663,3,0.3333333333333333,0.14285714285714285,0.5
S3,23,4,True,True,NORMAL_FAILURE,False,9,0,9,9,,0.23333333333333334,5,0.16666666666666666,1.0,0.08888888888888889,2,0.05353535353535354,2,0.05388888888888889,2,0.06237373737373737,2,0.09090909090909091,0.1,0.3181818181818182
S3,24,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75
S3,24,1,True,True,NORMAL_FAILURE,False,13,1,12,11,2,0.23333333333333334,5,0.16666666666666666,1.0,0.08888888888888889,1,0.055185185185185184,2,0.05324074074074074,2,0.06361111111111112,2,0.13333333333333333,0.08333333333333333,0.35
S3,24,2,True,False,NOT_SELECTED,False,14,4,10,6,12,0.3,6,0.14285714285714285,0.0,0.04285714285714285,3,0.01339285714285714,3,0.0061224489795918356,3,0.020758928571428567,3,0.3125,0.14285714285714285,0.484375
S3,24,3,True,True,NORMAL_FAILURE,False,10,3,7,6,8,0.19999999999999998,5,0.16666666666666666,1.0,0.08333333333333333,2,0.06111111111111111,1,0.05476190476190476,1,0.06666666666666667,1,0.3333333333333333,0.14285714285714285,0.5
S3,24,4,True,False,NOT_SELECTED,False,10,0,10,10,,0.23333333333333334,6,0.14285714285714285,0.0,0.03333333333333333,4,0.0027777777777777775,4,0.0030303030303030303,4,0.010416666666666666,4,0.08333333333333333,0.09090909090909091,0.3125
S3,25,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75
S3,25,1,True,False,NOT_SELECTED,False,14,1,13,12,2,0.23333333333333334,6,0.14285714285714285,0.0,0.03333333333333333,3,0.004166666666666667,4,0.002564102564102564,4,0.011458333333333333,4,0.125,0.07692307692307693,0.34375
S3,25,2,True,True,NORMAL_FAILURE,False,14,4,10,6,12,0.3,6,0.14285714285714285,1.0,0.09285714285714286,1,0.06339285714285714,1,0.05612244897959184,1,0.07075892857142857,1,0.3125,0.14285714285714285,0.484375
S3,25,3,True,False,NOT_SELECTED,False,11,3,8,7,8,0.19999999999999998,6,0.14285714285714285,0.0,0.028571428571428567,4,0.008791208791208791,3,0.003571428571428571,3,0.013736263736263734,3,0.3076923076923077,0.125,0.4807692307692308
S3,25,4,True,True,NORMAL_FAILURE,False,10,0,10,10,,0.23333333333333334,6,0.14285714285714285,1.0,0.08333333333333334,2,0.05277777777777778,2,0.05303030303030303,2,0.06041666666666667,2,0.08333333333333333,0.09090909090909091,0.3125
S3,26,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75
S3,26,1,True,True,NORMAL_FAILURE,False,14,1,13,12,2,0.23333333333333334,6,0.14285714285714285,1.0,0.08333333333333334,1,0.05416666666666667,2,0.052564102564102565,2,0.06145833333333334,2,0.125,0.07692307692307693,0.34375
S3,26,2,True,False,NOT_SELECTED,False,15,4,11,7,12,0.3,7,0.125,0.0,0.0375,3,0.011029411764705883,3,0.0046875,3,0.01764705882352941,3,0.29411764705882354,0.125,0.47058823529411764
S3,26,3,True,True,NORMAL_FAILURE,False,11,3,8,7,8,0.19999999999999998,6,0.14285714285714285,1.0,0.07857142857142857,2,0.05879120879120879,1,0.053571428571428575,1,0.06373626373626373,1,0.3076923076923077,0.125,0.4807692307692308
S3,26,4,True,False,NOT_SELECTED,False,11,0,11,11,,0.23333333333333334,7,0.125,0.0,0.029166666666666667,4,0.002243589743589744,4,0.0024305555555555556,4,0.008974358974358975,4,0.07692307692307693,0.08333333333333333,0.3076923076923077
S3,27,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75
S3,27,1,True,False,NOT_SELECTED,False,15,1,14,13,2,0.23333333333333334,7,0.125,0.0,0.029166666666666667,3,0.003431372549019608,4,0.0020833333333333333,4,0.009865196078431374,4,0.11764705882352941,0.07142857142857142,0.3382352941176471
S3,27,2,True,True,NORMAL_FAILURE,False,15,4,11,7,12,0.3,7,0.125,1.0,0.0875,1,0.06102941176470589,1,0.0546875,1,0.06764705882352942,1,0.29411764705882354,0.125,0.47058823529411764
S3,27,3,True,False,NOT_SELECTED,False,12,3,9,8,8,0.19999999999999998,7,0.125,0.0,0.024999999999999998,4,0.007142857142857142,3,0.0027777777777777775,3,0.011607142857142856,3,0.2857142857142857,0.1111111111111111,0.4642857142857143
S3,27,4,True,True,NORMAL_FAILURE,False,11,0,11,11,,0.23333333333333334,7,0.125,1.0,0.07916666666666666,2,0.052243589743589745,2,0.05243055555555556,2,0.05897435897435898,2,0.07692307692307693,0.08333333333333333,0.3076923076923077
S3,28,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75
S3,28,1,True,True,NORMAL_FAILURE,False,15,1,14,13,2,0.23333333333333334,7,0.125,1.0,0.07916666666666666,1,0.05343137254901961,2,0.052083333333333336,2,0.059865196078431375,2,0.11764705882352941,0.07142857142857142,0.3382352941176471
S3,28,2,True,False,NOT_SELECTED,False,16,4,12,8,12,0.3,8,0.1111111111111111,0.0,0.03333333333333333,3,0.009259259259259259,3,0.0037037037037037034,3,0.015277777777777779,3,0.2777777777777778,0.1111111111111111,0.45833333333333337
S3,28,3,True,True,NORMAL_FAILURE,False,12,3,9,8,8,0.19999999999999998,7,0.125,1.0,0.075,2,0.05714285714285715,1,0.05277777777777778,1,0.06160714285714286,1,0.2857142857142857,0.1111111111111111,0.4642857142857143
S3,28,4,True,False,NOT_SELECTED,False,12,0,12,12,,0.23333333333333334,8,0.1111111111111111,0.0,0.025925925925925925,4,0.0018518518518518517,4,0.0019943019943019944,4,0.00787037037037037,4,0.07142857142857142,0.07692307692307693,0.30357142857142855
S3,29,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75
S3,29,1,True,False,NOT_SELECTED,False,16,1,15,14,2,0.23333333333333334,8,0.1111111111111111,0.0,0.025925925925925925,3,0.0028806584362139915,4,0.001728395061728395,4,0.008641975308641974,4,0.1111111111111111,0.06666666666666667,0.3333333333333333
S3,29,2,True,True,NORMAL_FAILURE,False,16,4,12,8,12,0.3,8,0.1111111111111111,1.0,0.08333333333333334,1,0.05925925925925926,1,0.053703703703703705,1,0.06527777777777778,1,0.2777777777777778,0.1111111111111111,0.45833333333333337
S3,29,3,True,False,NOT_SELECTED,False,13,3,10,9,8,0.19999999999999998,8,0.1111111111111111,0.0,0.02222222222222222,4,0.005925925925925925,3,0.0022222222222222222,3,0.009999999999999998,3,0.26666666666666666,0.1,0.45
S3,29,4,True,True,NORMAL_FAILURE,False,12,0,12,12,,0.23333333333333334,8,0.1111111111111111,1.0,0.07592592592592592,2,0.05185185185185186,2,0.051994301994301995,2,0.05787037037037037,2,0.07142857142857142,0.07692307692307693,0.30357142857142855
S3,30,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75
S3,30,1,True,True,NORMAL_FAILURE,False,16,1,15,14,2,0.23333333333333334,8,0.1111111111111111,1.0,0.07592592592592592,1,0.05288065843621399,2,0.0517283950617284,2,0.05864197530864198,2,0.1111111111111111,0.06666666666666667,0.3333333333333333
S3,30,2,True,False,NOT_SELECTED,False,17,4,13,9,12,0.3,9,0.1,0.0,0.03,3,0.007894736842105262,3,0.003,3,0.013421052631578946,3,0.2631578947368421,0.1,0.4473684210526316
S3,30,3,True,True,NORMAL_FAILURE,False,13,3,10,9,8,0.19999999999999998,8,0.1111111111111111,1.0,0.07222222222222222,2,0.05592592592592593,1,0.052222222222222225,1,0.06,1,0.26666666666666666,0.1,0.45
S3,30,4,True,False,NOT_SELECTED,False,13,0,13,13,,0.23333333333333334,9,0.1,0.0,0.023333333333333334,4,0.0015555555555555557,4,0.0016666666666666666,4,0.007,4,0.06666666666666667,0.07142857142857142,0.3
S3,31,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75
S3,31,1,True,False,NOT_SELECTED,False,17,1,16,15,2,0.23333333333333334,9,0.1,0.0,0.023333333333333334,3,0.002456140350877193,4,0.0014583333333333334,4,0.007675438596491229,4,0.10526315789473684,0.0625,0.32894736842105265
S3,31,2,True,True,NORMAL_FAILURE,False,17,4,13,9,12,0.3,9,0.1,1.0,0.08,1,0.05789473684210526,1,0.053000000000000005,1,0.06342105263157895,1,0.2631578947368421,0.1,0.4473684210526316
S3,31,3,True,False,NOT_SELECTED,False,14,3,11,10,8,0.19999999999999998,9,0.1,0.0,0.02,4,0.005,3,0.0018181818181818182,3,0.00875,3,0.25,0.09090909090909091,0.4375
S3,31,4,True,True,NORMAL_FAILURE,False,13,0,13,13,,0.23333333333333334,9,0.1,1.0,0.07333333333333333,2,0.051555555555555556,2,0.051666666666666666,2,0.057,2,0.06666666666666667,0.07142857142857142,0.3
