seed,setting,update_index,accepted_update_rank,target_agent_id,g_parent,g_child,transition_count
50,S1,16,5,2,3,1,0
50,S1,16,5,2,3,2,1
50,S1,16,5,2,3,3,0
50,S1,16,5,2,3,4,5
50,S1,16,5,2,3,5,0
50,S1,16,5,2,4,0,0
50,S1,16,5,2,4,1,0
50,S1,16,5,2,4,2,0
50,S1,16,5,2,4,3,2
50,S1,16,5,2,4,4,5
50,S1,16,5,2,4,5,0
50,S1,16,5,2,5,0,0
50,S1,16,5,2,5,1,0
50,S1,16,5,2,5,2,0
50,S1,16,5,2,5,3,0
50,S1,16,5,2,5,4,2
50,S1,16,5,2,5,5,37
50,S1,20,6,2,0,0,12
50,S1,20,6,2,0,1,0
50,S1,20,6,2,0,2,0
50,S1,20,6,2,0,3,0
50,S1,20,6,2,0,4,0
50,S1,20,6,2,0,5,0
50,S1,20,6,2,1,0,0
50,S1,20,6,2,1,1,5
50,S1,20,6,2,1,2,1
50,S1,20,6,2,1,3,0
50,S1,20,6,2,1,4,0
50,S1,20,6,2,1,5,0
50,S1,20,6,2,2,0,0
50,S1,20,6,2,2,1,0
50,S1,20,6,2,2,2,2
50,S1,20,6,2,2,3,0
50,S1,20,6,2,2,4,0
50,S1,20,6,2,2,5,0
50,S1,20,6,2,3,0,0
50,S1,20,6,2,3,1,0
50,S1,20,6,2,3,2,0
50,S1,20,6,2,3,3,5
50,S1,20,6,2,3,4,1
50,S1,20,6,2,3,5,0
50,S1,20,6,2,4,0,0
50,S1,20,6,2,4,1,0
50,S1,20,6,2,4,2,0
50,S1,20,6,2,4,3,0
50,S1,20,6,2,4,4,10
50,S1,20,6,2,4,5,2
50,S1,20,6,2,5,0,0
50,S1,20,6,2,5,1,0
50,S1,20,6,2,5,2,0
50,S1,20,6,2,5,3,0
50,S1,20,6,2,5,4,0
50,S1,20,6,2,5,5,37
50,S1,31,7,2,0,0,12
50,S1,31,7,2,0,1,0
50,S1,31,7,2,0,2,0
50,S1,31,7,2,0,3,0
50,S1,31,7,2,0,4,0
50,S1,31,7,2,0,5,0
50,S1,31,7,2,1,0,0
50,S1,31,7,2,1,1,5
50,S1,31,7,2,1,2,0
50,S1,31,7,2,1,3,0
50,S1,31,7,2,1,4,0
50,S1,31,7,2,1,5,0
50,S1,31,7,2,2,0,0
50,S1,31,7,2,2,1,0
50,S1,31,7,2,2,2,2
50,S1,31,7,2,2,3,1
50,S1,31,7,2,2,4,0
50,S1,31,7,2,2,5,0
50,S1,31,7,2,3,0,0
50,S1,31,7,2,3,1,0
50,S1,31,7,2,3,2,0
50,S1,31,7,2,3,3,4
50,S1,31,7,2,3,4,1
50,S1,31,7,2,3,5,0
50,S1,31,7,2,4,0,0
50,S1,31,7,2,4,1,0
50,S1,31,7,2,4,2,0
50,S1,31,7,2,4,3,1
50,S1,31,7,2,4,4,10
50,S1,31,7,2,4,5,0
50,S1,31,7,2,5,0,0
50,S1,31,7,2,5,1,0
50,S1,31,7,2,5,2,0
50,S1,31,7,2,5,3,0
50,S1,31,7,2,5,4,1
50,S1,31,7,2,5,5,38
50,S2,0,1,0,0,0,12
50,S2,0,1,0,0,1,12
50,S2,0,1,0,0,2,0
50,S2,0,1,0,0,3,0
50,S2,0,1,0,0,4,0
50,S2,0,1,0,0,5,0
50,S2,0,1,0,1,0,0
50,S2,0,1,0,1,1,0
50,S2,0,1,0,1,2,0
50,S2,0,1,0,1,3,0
50,S2,0,1,0,1,4,0
50,S2,0,1,0,1,5,0
50,S2,0,1,0,2,0,0
50,S2,0,1,0,2,1,0
50,S2,0,1,0,2,2,0
50,S2,0,1,0,2,3,0
50,S2,0,1,0,2,4,0
50,S2,0,1,0,2,5,0
50,S2,0,1,0,3,0,0
50,S2,0,1,0,3,1,0
50,S2,0,1,0,3,2,0
50,S2,0,1,0,3,3,0
50,S2,0,1,0,3,4,0
50,S2,0,1,0,3,5,0
50,S2,0,1,0,4,0,0
50,S2,0,1,0,4,1,0
50,S2,0,1,0,4,2,0
50,S2,0,1,0,4,3,0
50,S2,0,1,0,4,4,0
50,S2,0,1,0,4,5,0
50,S2,0,1,0,5,0,0
50,S2,0,1,0,5,1,0
50,S2,0,1,0,5,2,0
50,S2,0,1,0,5,3,0
50,S2,0,1,0,5,4,8
50,S2,0,1,0,5,5,43
50,S2,1,2,3,0,0,12
50,S2,1,2,3,0,1,0
50,S2,1,2,3,0,2,0
50,S2,1,2,3,0,3,0
50,S2,1,2,3,0,4,0
50,S2,1,2,3,0,5,0
50,S2,1,2,3,1,0,0
50,S2,1,2,3,1,1,3
50,S2,1,2,3,1,2,9
50,S2,1,2,3,1,3,0
50,S2,1,2,3,1,4,0
50,S2,1,2,3,1,5,0
50,S2,1,2,3,2,0,0
50,S2,1,2,3,2,1,0
50,S2,1,2,3,2,2,0
50,S2,1,2,3,2,3,0
50,S2,1,2,3,2,4,0
50,S2,1,2,3,2,5,0
50,S2,1,2,3,3,0,0
50,S2,1,2,3,3,1,0
50,S2,1,2,3,3,2,0
50,S2,1,2,3,3,3,0
50,S2,1,2,3,3,4,0
50,S2,1,2,3,3,5,0
50,S2,1,2,3,4,0,0
50,S2,1,2,3,4,1,0
50,S2,1,2,3,4,2,0
50,S2,1,2,3,4,3,3
50,S2,1,2,3,4,4,5
50,S2,1,2,3,4,5,0
50,S2,1,2,3,5,0,0
50,S2,1,2,3,5,1,0
50,S2,1,2,3,5,2,0
50,S2,1,2,3,5,3,0
50,S2,1,2,3,5,4,2
50,S2,1,2,3,5,5,41
50,S2,2,3,4,0,0,12
50,S2,2,3,4,0,1,0
50,S2,2,3,4,0,2,0
50,S2,2,3,4,0,3,0
50,S2,2,3,4,0,4,0
50,S2,2,3,4,0,5,0
50,S2,2,3,4,1,0,0
50,S2,2,3,4,1,1,3
50,S2,2,3,4,1,2,0
50,S2,2,3,4,1,3,0
50,S2,2,3,4,1,4,0
50,S2,2,3,4,1,5,0
50,S2,2,3,4,2,0,0
50,S2,2,3,4,2,1,0
50,S2,2,3,4,2,2,1
50,S2,2,3,4,2,3,8
50,S2,2,3,4,2,4,0
50,S2,2,3,4,2,5,0
50,S2,2,3,4,3,0,0
50,S2,2,3,4,3,1,0
50,S2,2,3,4,3,2,2
50,S2,2,3,4,3,3,1
50,S2,2,3,4,3,4,0
50,S2,2,3,4,3,5,0
50,S2,2,3,4,4,0,0
50,S2,2,3,4,4,1,0
50,S2,2,3,4,4,2,0
50,S2,2,3,4,4,3,2
50,S2,2,3,4,4,4,5
50,S2,2,3,4,4,5,0
50,S2,2,3,4,5,0,0
50,S2,2,3,4,5,1,0
50,S2,2,3,4,5,2,0
50,S2,2,3,4,5,3,0
50,S2,2,3,4,5,4,3
50,S2,2,3,4,5,5,38
50,S2,4,4,4,0,0,11
50,S2,4,4,4,0,1,1
50,S2,4,4,4,0,2,0
50,S2,4,4,4,0,3,0
50,S2,4,4,4,0,4,0
50,S2,4,4,4,0,5,0
50,S2,4,4,4,1,0,0
50,S2,4,4,4,1,1,3
50,S2,4,4,4,1,2,0
50,S2,4,4,4,1,3,0
50,S2,4,4,4,1,4,0
50,S2,4,4,4,1,5,0
50,S2,4,4,4,2,0,0
50,S2,4,4,4,2,1,0
50,S2,4,4,4,2,2,3
50,S2,4,4,4,2,3,0
50,S2,4,4,4,2,4,0
50,S2,4,4,4,2,5,0
50,S2,4,4,4,3,0,0
50,S2,4,4,4,3,1,0
50,S2,4,4,4,3,2,0
50,S2,4,4,4,3,3,11
50,S2,4,4,4,3,4,0
50,S2,4,4,4,3,5,0
50,S2,4,4,4,4,0,0
50,S2,4,4,4,4,1,0
50,S2,4,4,4,4,2,0
50,S2,4,4,4,4,3,0
50,S2,4,4,4,4,4,8
50,S2,4,4,4,4,5,0
50,S2,4,4,4,5,0,0
50,S2,4,4,4,5,1,0
50,S2,4,4,4,5,2,0
50,S2,4,4,4,5,3,0
50,S2,4,4,4,5,4,0
50,S2,4,4,4,5,5,38
50,S2,6,5,4,0,0,11
50,S2,6,5,4,0,1,0
50,S2,6,5,4,0,2,0
50,S2,6,5,4,0,3,0
50,S2,6,5,4,0,4,0
50,S2,6,5,4,0,5,0
50,S2,6,5,4,1,0,1
50,S2,6,5,4,1,1,3
50,S2,6,5,4,1,2,0
50,S2,6,5,4,1,3,0
50,S2,6,5,4,1,4,0
50,S2,6,5,4,1,5,0
50,S2,6,5,4,2,0,0
50,S2,6,5,4,2,1,0
50,S2,6,5,4,2,2,3
50,S2,6,5,4,2,3,0
50,S2,6,5,4,2,4,0
50,S2,6,5,4,2,5,0
50,S2,6,5,4,3,0,0
50,S2,6,5,4,3,1,0
50,S2,6,5,4,3,2,0
50,S2,6,5,4,3,3,11
50,S2,6,5,4,3,4,0
50,S2,6,5,4,3,5,0
50,S2,6,5,4,4,0,0
50,S2,6,5,4,4,1,0
50,S2,6,5,4,4,2,0
50,S2,6,5,4,4,3,0
50,S2,6,5,4,4,4,6
50,S2,6,5,4,4,5,2
50,S2,6,5,4,5,0,0
50,S2,6,5,4,5,1,0
50,S2,6,5,4,5,2,0
50,S2,6,5,4,5,3,0
50,S2,6,5,4,5,4,0
50,S2,6,5,4,5,5,38
50,S2,7,6,4,0,0,12
50,S2,7,6,4,0,1,0
50,S2,7,6,4,0,2,0
50,S2,7,6,4,0,3,0
50,S2,7,6,4,0,4,0
50,S2,7,6,4,0,5,0
50,S2,7,6,4,1,0,0
50,S2,7,6,4,1,1,3
50,S2,7,6,4,1,2,0
50,S2,7,6,4,1,3,0
50,S2,7,6,4,1,4,0
50,S2,7,6,4,1,5,0
50,S2,7,6,4,2,0,0
50,S2,7,6,4,2,1,0
50,S2,7,6,4,2,2,3
50,S2,7,6,4,2,3,0
50,S2,7,6,4,2,4,0
50,S2,7,6,4,2,5,0
50,S2,7,6,4,3,0,0
50,S2,7,6,4,3,1,0
50,S2,7,6,4,3,2,0
50,S2,7,6,4,3,3,11
50,S2,7,6,4,3,4,0
50,S2,7,6,4,3,5,0
50,S2,7,6,4,4,0,0
50,S2,7,6,4,4,1,0
50,S2,7,6,4,4,2,0
50,S2,7,6,4,4,3,0
50,S2,7,6,4,4,4,5
50,S2,7,6,4,4,5,1
50,S2,7,6,4,5,0,0
50,S2,7,6,4,5,1,0
50,S2,7,6,4,5,2,0
50,S2,7,6,4,5,3,0
50,S2,7,6,4,5,4,0
50,S2,7,6,4,5,5,40
50,S2,13,7,2,0,0,10
50,S2,13,7,2,0,1,2
50,S2,13,7,2,0,2,0
50,S2,13,7,2,0,3,0
50,S2,13,7,2,0,4,0
50,S2,13,7,2,0,5,0
50,S2,13,7,2,1,0,0
50,S2,13,7,2,1,1,2
50,S2,13,7,2,1,2,1
50,S2,13,7,2,1,3,0
50,S2,13,7,2,1,4,0
50,S2,13,7,2,1,5,0
50,S2,13,7,2,2,0,0
50,S2,13,7,2,2,1,2
50,S2,13,7,2,2,2,0
50,S2,13,7,2,2,3,1
50,S2,13,7,2,2,4,0
50,S2,13,7,2,2,5,0
50,S2,13,7,2,3,0,0
50,S2,13,7,2,3,1,0
50,S2,13,7,2,3,2,1
50,S2,13,7,2,3,3,2
50,S2,13,7,2,3,4,8
50,S2,13,7,2,3,5,0
50,S2,13,7,2,4,0,0
50,S2,13,7,2,4,1,0
50,S2,13,7,2,4,2,0
50,S2,13,7,2,4,3,5
50,S2,13,7,2,4,4,0
50,S2,13,7,2,4,5,0
50,S2,13,7,2,5,0,0
50,S2,13,7,2,5,1,0
50,S2,13,7,2,5,2,0
50,S2,13,7,2,5,3,0
50,S2,13,7,2,5,4,0
50,S2,13,7,2,5,5,41
50,S2,14,8,3,0,0,10
50,S2,14,8,3,0,1,0
50,S2,14,8,3,0,2,0
50,S2,14,8,3,0,3,0
50,S2,14,8,3,0,4,0
50,S2,14,8,3,0,5,0
50,S2,14,8,3,1,0,0
50,S2,14,8,3,1,1,6
50,S2,14,8,3,1,2,0
50,S2,14,8,3,1,3,0
50,S2,14,8,3,1,4,0
50,S2,14,8,3,1,5,0
50,S2,14,8,3,2,0,0
50,S2,14,8,3,2,1,0
50,S2,14,8,3,2,2,1
50,S2,14,8,3,2,3,1
50,S2,14,8,3,2,4,0
50,S2,14,8,3,2,5,0
50,S2,14,8,3,3,0,0
50,S2,14,8,3,3,1,0
50,S2,14,8,3,3,2,0
50,S2,14,8,3,3,3,8
50,S2,14,8,3,3,4,0
50,S2,14,8,3,3,5,0
50,S2,14,8,3,4,0,0
50,S2,14,8,3,4,1,0
50,S2,14,8,3,4,2,0
50,S2,14,8,3,4,3,0
50,S2,14,8,3,4,4,8
50,S2,14,8,3,4,5,0
50,S2,14,8,3,5,0,0
50,S2,14,8,3,5,1,0
50,S2,14,8,3,5,2,0
50,S2,14,8,3,5,3,0
50,S2,14,8,3,5,4,0
50,S2,14,8,3,5,5,41
50,S2,19,9,2,0,0,9
50,S2,19,9,2,0,1,1
50,S2,19,9,2,0,2,0
50,S2,19,9,2,0,3,0
50,S2,19,9,2,0,4,0
50,S2,19,9,2,0,5,0
50,S2,19,9,2,1,0,0
50,S2,19,9,2,1,1,4
50,S2,19,9,2,1,2,2
50,S2,19,9,2,1,3,0
50,S2,19,9,2,1,4,0
50,S2,19,9,2,1,5,0
50,S2,19,9,2,2,0,0
50,S2,19,9,2,2,1,0
50,S2,19,9,2,2,2,1
50,S2,19,9,2,2,3,0
50,S2,19,9,2,2,4,0
50,S2,19,9,2,2,5,0
50,S2,19,9,2,3,0,0
50,S2,19,9,2,3,1,0
50,S2,19,9,2,3,2,0
50,S2,19,9,2,3,3,9
50,S2,19,9,2,3,4,0
50,S2,19,9,2,3,5,0
50,S2,19,9,2,4,0,0
50,S2,19,9,2,4,1,0
50,S2,19,9,2,4,2,0
50,S2,19,9,2,4,3,1
50,S2,19,9,2,4,4,7
50,S2,19,9,2,4,5,0
50,S2,19,9,2,5,0,0
50,S2,19,9,2,5,1,0
50,S2,19,9,2,5,2,0
50,S2,19,9,2,5,3,0
50,S2,19,9,2,5,4,0
50,S2,19,9,2,5,5,41
