seed,update_index,target_agent_id,variant,historical_evaluated_candidate_count,fixed_pool_ideal_candidate_exists,evidence_level
50,13,4,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,13,4,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,14,3,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,14,3,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,14,3,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,14,3,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,15,4,C0_CURRENT_V15,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,15,4,C1_BOUNDARY_PROPAGATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,15,4,C2_BOUNDARY_PLUS_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,15,4,C3_COALITION_AWARE_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,17,2,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,17,2,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,17,2,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,17,2,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,18,3,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,18,3,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,18,3,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,18,3,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,18,0,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,18,0,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,18,0,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,18,0,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,19,4,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,19,4,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,19,4,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,19,4,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,19,2,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,19,2,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,19,2,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,19,2,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,20,1,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,20,1,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,20,1,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,20,1,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,21,3,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,21,3,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,21,3,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,21,3,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,22,2,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,22,2,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,22,2,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,22,2,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,23,4,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,23,4,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,23,4,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,23,4,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,24,1,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,24,1,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,24,1,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,24,1,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,25,2,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,25,2,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,25,2,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,25,2,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,26,4,C0_CURRENT_V15,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,26,4,C1_BOUNDARY_PROPAGATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,26,4,C2_BOUNDARY_PLUS_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,26,4,C3_COALITION_AWARE_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,27,1,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,27,1,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,27,1,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,27,1,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,27,0,C0_CURRENT_V15,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,27,0,C1_BOUNDARY_PROPAGATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,27,0,C2_BOUNDARY_PLUS_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,27,0,C3_COALITION_AWARE_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,30,1,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,30,1,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,30,1,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,30,1,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,31,2,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,31,2,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,31,2,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,31,2,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
