seed,update_index,target_agent_id,candidate_index,candidate_hash,variant,geometry_type,constraint_passed,globally_accepted,repair_set_gain_count,repair_set_loss_count,r1_repair_count,orphan_repair_count,vote_conversion_on_repair_set,repair_distance_reduction_count,P1_loss_count,P2_loss_count,P3_loss_count,total_preservation_violation_count,fixed_pool_aligned,evidence_level
49,10,0,1,69e8006a606651b025ee88ac842d16f769465ca67de3589e7392b90fd9473c9a,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,11,3,0,1e254c62e516992df7440df32e241e74d288f8e01647a744568f4729cfb740ab,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,11,3,0,1e254c62e516992df7440df32e241e74d288f8e01647a744568f4729cfb740ab,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,11,3,0,1e254c62e516992df7440df32e241e74d288f8e01647a744568f4729cfb740ab,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,1,1,0,2,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,11,3,0,1e254c62e516992df7440df32e241e74d288f8e01647a744568f4729cfb740ab,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,1,1,0,2,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,11,3,1,266850154547a74a262b34e72695cc5a34431d41770bae1f3db109ea66a6589d,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,11,3,1,266850154547a74a262b34e72695cc5a34431d41770bae1f3db109ea66a6589d,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,11,3,1,266850154547a74a262b34e72695cc5a34431d41770bae1f3db109ea66a6589d,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,2,1,0,3,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,11,3,1,266850154547a74a262b34e72695cc5a34431d41770bae1f3db109ea66a6589d,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,2,1,0,3,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,11,2,0,08174fc0d1c5b8adf8cf4ef31bda6c5e052e97e4eaf95fcecd8c1d266eca46de,C0_CURRENT_V15,F,False,False,1,0,1,0,1,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,11,2,0,08174fc0d1c5b8adf8cf4ef31bda6c5e052e97e4eaf95fcecd8c1d266eca46de,C1_BOUNDARY_PROPAGATION,F,False,False,1,0,1,0,1,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,11,2,0,08174fc0d1c5b8adf8cf4ef31bda6c5e052e97e4eaf95fcecd8c1d266eca46de,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,1,0,1,0,1,1,1,1,0,2,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,11,2,0,08174fc0d1c5b8adf8cf4ef31bda6c5e052e97e4eaf95fcecd8c1d266eca46de,C3_COALITION_AWARE_PRESERVATION,F,False,False,1,0,1,0,1,1,1,1,0,2,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,11,2,1,f5e7b3907983e7b74faf686cde6626ce71eeff2c6ade4422311704fc0e26d0cf,C0_CURRENT_V15,F,False,False,1,0,1,0,1,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,11,2,1,f5e7b3907983e7b74faf686cde6626ce71eeff2c6ade4422311704fc0e26d0cf,C1_BOUNDARY_PROPAGATION,F,False,False,1,0,1,0,1,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,11,2,1,f5e7b3907983e7b74faf686cde6626ce71eeff2c6ade4422311704fc0e26d0cf,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,1,0,1,0,1,1,1,1,0,2,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,11,2,1,f5e7b3907983e7b74faf686cde6626ce71eeff2c6ade4422311704fc0e26d0cf,C3_COALITION_AWARE_PRESERVATION,F,False,False,1,0,1,0,1,1,1,1,0,2,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,12,4,0,15b994a3b8d9f62ff95040433be442f21da68385d66d38ea8aca8a51e80b3557,C0_CURRENT_V15,F,False,False,2,0,0,2,0,2,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,12,4,0,15b994a3b8d9f62ff95040433be442f21da68385d66d38ea8aca8a51e80b3557,C1_BOUNDARY_PROPAGATION,F,False,False,4,0,0,4,0,4,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,12,4,0,15b994a3b8d9f62ff95040433be442f21da68385d66d38ea8aca8a51e80b3557,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,4,0,0,4,0,4,3,1,0,4,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,12,4,0,15b994a3b8d9f62ff95040433be442f21da68385d66d38ea8aca8a51e80b3557,C3_COALITION_AWARE_PRESERVATION,F,False,False,4,0,0,4,0,4,3,1,0,4,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,12,4,1,a1772391eb4c996fc8771a6839d952987d920c6c369b3b9e2e6cfcc2d1739cdc,C0_CURRENT_V15,E,False,False,1,0,0,1,0,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,12,4,1,a1772391eb4c996fc8771a6839d952987d920c6c369b3b9e2e6cfcc2d1739cdc,C1_BOUNDARY_PROPAGATION,E,False,False,2,0,0,2,0,2,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,12,4,1,a1772391eb4c996fc8771a6839d952987d920c6c369b3b9e2e6cfcc2d1739cdc,C2_BOUNDARY_PLUS_PRESERVATION,E,False,False,2,0,0,2,0,2,0,1,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,12,4,1,a1772391eb4c996fc8771a6839d952987d920c6c369b3b9e2e6cfcc2d1739cdc,C3_COALITION_AWARE_PRESERVATION,E,False,False,2,0,0,2,0,2,0,1,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,12,2,0,06375af778eafc682cef7985708b1da5ab3632c1be8ffd15906ddb1df59315d3,C0_CURRENT_V15,F,False,False,1,0,1,0,1,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,12,2,0,06375af778eafc682cef7985708b1da5ab3632c1be8ffd15906ddb1df59315d3,C1_BOUNDARY_PROPAGATION,F,False,False,1,0,1,0,1,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,12,2,0,06375af778eafc682cef7985708b1da5ab3632c1be8ffd15906ddb1df59315d3,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,1,0,1,0,1,1,2,1,0,3,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,12,2,0,06375af778eafc682cef7985708b1da5ab3632c1be8ffd15906ddb1df59315d3,C3_COALITION_AWARE_PRESERVATION,F,False,False,1,0,1,0,1,1,2,1,0,3,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,12,2,1,5e46c1b6313c6109b8a572fe0f3123bcd5ace8cc40eddc872b2ee2184a66d275,C0_CURRENT_V15,F,False,False,1,0,1,0,1,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,12,2,1,5e46c1b6313c6109b8a572fe0f3123bcd5ace8cc40eddc872b2ee2184a66d275,C1_BOUNDARY_PROPAGATION,F,False,False,1,0,1,0,1,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,12,2,1,5e46c1b6313c6109b8a572fe0f3123bcd5ace8cc40eddc872b2ee2184a66d275,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,1,0,1,0,1,1,3,1,0,4,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,12,2,1,5e46c1b6313c6109b8a572fe0f3123bcd5ace8cc40eddc872b2ee2184a66d275,C3_COALITION_AWARE_PRESERVATION,F,False,False,1,0,1,0,1,1,3,1,0,4,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,13,0,0,8b6a3ddeb3fa62115a1624276cf3aaa08c33501911a4394bde470ddf10d366d6,C0_CURRENT_V15,B,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,13,0,0,8b6a3ddeb3fa62115a1624276cf3aaa08c33501911a4394bde470ddf10d366d6,C1_BOUNDARY_PROPAGATION,B,True,True,1,0,0,0,0,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,13,0,0,8b6a3ddeb3fa62115a1624276cf3aaa08c33501911a4394bde470ddf10d366d6,C2_BOUNDARY_PLUS_PRESERVATION,B,True,True,1,0,0,0,0,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,13,0,0,8b6a3ddeb3fa62115a1624276cf3aaa08c33501911a4394bde470ddf10d366d6,C3_COALITION_AWARE_PRESERVATION,B,True,True,1,0,0,0,0,1,0,0,0,0,True,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,13,0,1,bac3c4696bdf0e712e8adfbcf77dfd28912b9f1add07848cd5ff41d82238c6de,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,13,0,1,bac3c4696bdf0e712e8adfbcf77dfd28912b9f1add07848cd5ff41d82238c6de,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,13,0,1,bac3c4696bdf0e712e8adfbcf77dfd28912b9f1add07848cd5ff41d82238c6de,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,13,0,1,bac3c4696bdf0e712e8adfbcf77dfd28912b9f1add07848cd5ff41d82238c6de,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,13,3,0,aed0dc72e05c52beaa9873db0e4de54d38f2e70ebf4a89d52d33613498219e8e,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,13,3,0,aed0dc72e05c52beaa9873db0e4de54d38f2e70ebf4a89d52d33613498219e8e,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,13,3,0,aed0dc72e05c52beaa9873db0e4de54d38f2e70ebf4a89d52d33613498219e8e,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,1,1,0,2,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,13,3,0,aed0dc72e05c52beaa9873db0e4de54d38f2e70ebf4a89d52d33613498219e8e,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,1,1,0,2,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,13,3,1,e6586b22f567941a1b2861c256bf1696de1bb289d66d0ae934f22bbf013df2b2,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,13,3,1,e6586b22f567941a1b2861c256bf1696de1bb289d66d0ae934f22bbf013df2b2,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,13,3,1,e6586b22f567941a1b2861c256bf1696de1bb289d66d0ae934f22bbf013df2b2,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,1,1,0,2,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,13,3,1,e6586b22f567941a1b2861c256bf1696de1bb289d66d0ae934f22bbf013df2b2,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,1,1,0,2,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,14,4,0,e2b36272d11bbd0909e4e1af16f01599d39fbfec6707dbfc9e667c575c8ef0d2,C0_CURRENT_V15,A,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,14,4,0,e2b36272d11bbd0909e4e1af16f01599d39fbfec6707dbfc9e667c575c8ef0d2,C1_BOUNDARY_PROPAGATION,A,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,14,4,0,e2b36272d11bbd0909e4e1af16f01599d39fbfec6707dbfc9e667c575c8ef0d2,C2_BOUNDARY_PLUS_PRESERVATION,A,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,14,4,0,e2b36272d11bbd0909e4e1af16f01599d39fbfec6707dbfc9e667c575c8ef0d2,C3_COALITION_AWARE_PRESERVATION,A,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,15,2,0,1d16440474c723949d1aa391e247706affb480064360d311f4c3ba0882f84118,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,15,2,0,1d16440474c723949d1aa391e247706affb480064360d311f4c3ba0882f84118,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,15,2,0,1d16440474c723949d1aa391e247706affb480064360d311f4c3ba0882f84118,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,15,2,0,1d16440474c723949d1aa391e247706affb480064360d311f4c3ba0882f84118,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,15,2,1,4523bdc3c95a6388d4adaa58046f25306b440ee73df79ae49689621fa06114f2,C0_CURRENT_V15,B,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,15,2,1,4523bdc3c95a6388d4adaa58046f25306b440ee73df79ae49689621fa06114f2,C1_BOUNDARY_PROPAGATION,B,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,15,2,1,4523bdc3c95a6388d4adaa58046f25306b440ee73df79ae49689621fa06114f2,C2_BOUNDARY_PLUS_PRESERVATION,B,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,15,2,1,4523bdc3c95a6388d4adaa58046f25306b440ee73df79ae49689621fa06114f2,C3_COALITION_AWARE_PRESERVATION,B,True,True,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,15,3,0,07878ec7e4d75cc2770175b376a4fe2e413d667f7865a630f4ac86a4c964878b,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,15,3,0,07878ec7e4d75cc2770175b376a4fe2e413d667f7865a630f4ac86a4c964878b,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,15,3,0,07878ec7e4d75cc2770175b376a4fe2e413d667f7865a630f4ac86a4c964878b,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,1,1,0,2,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,15,3,0,07878ec7e4d75cc2770175b376a4fe2e413d667f7865a630f4ac86a4c964878b,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,1,1,0,2,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,15,3,1,a175897bcd964a64317ae35c46332b8f90a02e1f0087898720229752fe973f4b,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,15,3,1,a175897bcd964a64317ae35c46332b8f90a02e1f0087898720229752fe973f4b,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,15,3,1,a175897bcd964a64317ae35c46332b8f90a02e1f0087898720229752fe973f4b,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,1,1,0,2,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,15,3,1,a175897bcd964a64317ae35c46332b8f90a02e1f0087898720229752fe973f4b,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,1,1,0,2,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,16,2,0,5c45af7f0998599aa999a9d351bd9b048a36450d120c4b5789cfadd19b8e9f31,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,16,2,0,5c45af7f0998599aa999a9d351bd9b048a36450d120c4b5789cfadd19b8e9f31,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,16,2,0,5c45af7f0998599aa999a9d351bd9b048a36450d120c4b5789cfadd19b8e9f31,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,2,0,0,2,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,16,2,0,5c45af7f0998599aa999a9d351bd9b048a36450d120c4b5789cfadd19b8e9f31,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,2,0,0,2,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,16,2,1,97dfe3c9952c2abf26dfcbe0533bc3557cf6e28c7a9eaec5fd94a0d18f885f1a,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,16,2,1,97dfe3c9952c2abf26dfcbe0533bc3557cf6e28c7a9eaec5fd94a0d18f885f1a,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,16,2,1,97dfe3c9952c2abf26dfcbe0533bc3557cf6e28c7a9eaec5fd94a0d18f885f1a,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,16,2,1,97dfe3c9952c2abf26dfcbe0533bc3557cf6e28c7a9eaec5fd94a0d18f885f1a,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,16,4,0,fd808e317bee1688133fd2f792592dd0ab69ce857eee60f180c5ad8b50ea93c9,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,16,4,0,fd808e317bee1688133fd2f792592dd0ab69ce857eee60f180c5ad8b50ea93c9,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,16,4,0,fd808e317bee1688133fd2f792592dd0ab69ce857eee60f180c5ad8b50ea93c9,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,16,4,0,fd808e317bee1688133fd2f792592dd0ab69ce857eee60f180c5ad8b50ea93c9,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,17,3,0,ec626ec639537034267a9dae80c42b01876ec61fce7f6286caebb22728df1abb,C0_CURRENT_V15,D,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,17,3,0,ec626ec639537034267a9dae80c42b01876ec61fce7f6286caebb22728df1abb,C1_BOUNDARY_PROPAGATION,D,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,17,3,0,ec626ec639537034267a9dae80c42b01876ec61fce7f6286caebb22728df1abb,C2_BOUNDARY_PLUS_PRESERVATION,D,False,False,0,0,0,0,0,0,2,1,0,3,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,17,3,0,ec626ec639537034267a9dae80c42b01876ec61fce7f6286caebb22728df1abb,C3_COALITION_AWARE_PRESERVATION,D,False,False,0,0,0,0,0,0,2,1,0,3,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,17,3,1,fed05bbf7b26c29c4d324a3ccc23ff3d75b64911e255feff4b8f246f8a4fa6d6,C0_CURRENT_V15,D,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,17,3,1,fed05bbf7b26c29c4d324a3ccc23ff3d75b64911e255feff4b8f246f8a4fa6d6,C1_BOUNDARY_PROPAGATION,D,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,17,3,1,fed05bbf7b26c29c4d324a3ccc23ff3d75b64911e255feff4b8f246f8a4fa6d6,C2_BOUNDARY_PLUS_PRESERVATION,D,False,False,0,0,0,0,0,0,2,1,0,3,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,17,3,1,fed05bbf7b26c29c4d324a3ccc23ff3d75b64911e255feff4b8f246f8a4fa6d6,C3_COALITION_AWARE_PRESERVATION,D,False,False,0,0,0,0,0,0,2,1,0,3,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,17,0,0,f202b1732ca2aec48cd0bf5c795add4962bd374fbacf349652b4424efe18a7c2,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,17,0,0,f202b1732ca2aec48cd0bf5c795add4962bd374fbacf349652b4424efe18a7c2,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,17,0,0,f202b1732ca2aec48cd0bf5c795add4962bd374fbacf349652b4424efe18a7c2,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,17,0,0,f202b1732ca2aec48cd0bf5c795add4962bd374fbacf349652b4424efe18a7c2,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,17,0,1,f414575a06a0fa879a8fd9db5670fcc81b0f918c5f3d72040e8092a9488e4b05,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,17,0,1,f414575a06a0fa879a8fd9db5670fcc81b0f918c5f3d72040e8092a9488e4b05,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,17,0,1,f414575a06a0fa879a8fd9db5670fcc81b0f918c5f3d72040e8092a9488e4b05,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,17,0,1,f414575a06a0fa879a8fd9db5670fcc81b0f918c5f3d72040e8092a9488e4b05,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,18,2,0,75cd1803e137c3c9748f0bd954133472dbe5bffe509f975fd7242d48b263c957,C0_CURRENT_V15,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,18,2,0,75cd1803e137c3c9748f0bd954133472dbe5bffe509f975fd7242d48b263c957,C1_BOUNDARY_PROPAGATION,F,False,False,0,0,0,0,0,0,0,0,0,0,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,18,2,0,75cd1803e137c3c9748f0bd954133472dbe5bffe509f975fd7242d48b263c957,C2_BOUNDARY_PLUS_PRESERVATION,F,False,False,0,0,0,0,0,0,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
49,18,2,0,75cd1803e137c3c9748f0bd954133472dbe5bffe509f975fd7242d48b263c957,C3_COALITION_AWARE_PRESERVATION,F,False,False,0,0,0,0,0,0,1,0,0,1,False,B_FIXED_POOL_RETROSPECTIVE_C0_GENERATED_CANDIDATE
